# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YCR043C	YCR043C	YCR043C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YCR045W-A	YCR045W-A	YCR045W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YCR095W-A	YCR095W-A	YCR095W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YCR097W-A	YCR097W-A	YCR097W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YCS4	YLR272C	YLR272C_mRNA	protein_coding	0	7	0	27	12	0	0	0	0	0	0	0	7	15
YDL007C-A	YDL007C-A	YDL007C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDL009C	YDL009C	YDL009C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL011C	YDL011C	YDL011C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL012C	YDL012C	YDL012C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL144C	YDL144C	YDL144C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDL240C-A	YDL240C-A	YDL240C-A_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YDL241W	YDL241W	YDL241W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YDL242W	YDL242W	YDL242W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YDL247W-A	YDL247W-A	YDL247W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR090C	YDR090C	YDR090C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YDR094W	YDR094W	YDR094W_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
YDR095C	YDR095C	YDR095C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YDR098C-A	YDR098C-A	YDR098C-A		0	0	0	2	0	0	0	0	0	0	0	0	0	2
YDR098C-B	YDR098C-B	YDR098C-B		0	0	0	4	2	0	0	0	0	0	0	0	0	2
YDR102C	YDR102C	YDR102C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YDR109C	YDR109C	YDR109C_mRNA	protein_coding	0	1	0	5	1	0	0	0	0	0	0	0	1	4
YDR114C	YDR114C	YDR114C_mRNA	protein_coding	0	0	1	5	4	0	0	1	0	0	0	0	0	1
YDR118W-A	YDR118W-A	YDR118W-A_mRNA	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1
YDR124W	YDR124W	YDR124W_mRNA	protein_coding	0	5	1	28	11	0	0	1	0	0	0	0	5	17
YDR239C	YDR239C	YDR239C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR271C	YDR271C	YDR271C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR274C	YDR274C	YDR274C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDR327W	YDR327W	YDR327W_mRNA	protein_coding	0	0	0	5	3	0	0	0	0	0	0	0	0	2
YDR467C	YDR467C	YDR467C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YDR491C	YDR491C	YDR491C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YDR514C	YDR514C	YDR514C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEF3	YLR249W	YLR249W_mRNA	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0
YEH2	YLR020C	YLR020C_mRNA	protein_coding	0	1	0	6	4	0	0	0	0	0	0	0	1	2
YEL023C	YEL023C	YEL023C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YEL025C	YEL025C	YEL025C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEL028W	YEL028W	YEL028W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEL030C-A	YEL030C-A	YEL030C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEL053W-A	YEL053W-A	YEL053W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YEN1	YER041W	YER041W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YER046W-A	YER046W-A	YER046W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER066C-A	YER066C-A	YER066C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER067C-A	YER067C-A	YER067C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER068C-A	YER068C-A	YER068C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER097W	YER097W	YER097W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER165C-A	YER165C-A	YER165C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YER175W-A	YER175W-A	YER175W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YFL051C	YFL051C	YFL051C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YFL052W	YFL052W	YFL052W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YFR016C	YFR016C	YFR016C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YFR045W	YFR045W	YFR045W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YFR054C	YFR054C	YFR054C_mRNA	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YFR056C	YFR056C	YFR056C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YFR057W	YFR057W	YFR057W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YGK3	YOL128C	YOL128C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YGL006W-A	YGL006W-A	YGL006W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGL007C-A	YGL007C-A	YGL007C-A_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
YGL014C-A	YGL014C-A	YGL014C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGL015C	YGL015C	YGL015C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGL034C	YGL034C	YGL034C_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
YGL036W	YGL036W	YGL036W_mRNA	protein_coding	0	0	1	8	3	0	0	1	0	0	0	0	0	5
YGL039W	YGL039W	YGL039W_mRNA	protein_coding	0	0	0	8	3	0	0	0	0	0	0	0	0	5
YGL041C	YGL041C	YGL041C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YGL041C-B	YGL041C-B	YGL041C-B_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YGL041W-A	YGL041W-A	YGL041W-A_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YGL042C	YGL042C	YGL042C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
YGL052W	YGL052W	YGL052W_mRNA	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2
YGL140C	YGL140C	YGL140C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YGL176C	YGL176C	YGL176C_mRNA	protein_coding	0	2	1	4	1	0	0	1	0	0	0	0	2	3
YGL177W	YGL177W	YGL177W_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
YGL214W	YGL214W	YGL214W_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
YGL217C	YGL217C	YGL217C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGL218W	YGL218W	YGL218W_mRNA	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2
YGL220W	YGL220W	YGL220W_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
YGL230C	YGL230C	YGL230C_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
YGL235W	YGL235W	YGL235W_mRNA	protein_coding	0	0	0	7	1	0	0	0	0	0	0	0	0	6
YGL239C	YGL239C	YGL239C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGL260W	YGL260W	YGL260W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGL262W	YGL262W	YGL262W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGP1	YNL160W	YNL160W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGR015C	YGR015C	YGR015C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGR016W	YGR016W	YGR016W_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YGR017W	YGR017W	YGR017W_mRNA	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0
YGR018C	YGR018C	YGR018C_mRNA	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	17
YGR021W	YGR021W	YGR021W_mRNA	protein_coding	0	4	0	16	12	0	0	0	0	0	0	0	4	4
YGR022C	YGR022C	YGR022C_mRNA	protein_coding	0	2	2	17	11	0	0	2	0	0	0	0	2	6
YGR025W	YGR025W	YGR025W_mRNA	protein_coding	0	0	0	18	2	0	0	0	0	0	0	0	0	16
YGR026W	YGR026W	YGR026W_mRNA	protein_coding	0	0	0	17	2	0	0	0	0	0	0	0	0	15
YGR027W-A	YGR027W-A	YGR027W-A		0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGR027W-B	YGR027W-B	YGR027W-B		0	0	0	4	2	0	0	0	0	0	0	0	0	2
YGR035C	YGR035C	YGR035C_mRNA	protein_coding	0	0	0	11	8	0	0	0	0	0	0	0	0	3
YGR035W-A	YGR035W-A	YGR035W-A_mRNA	protein_coding	0	0	1	10	2	0	0	1	0	0	0	0	0	8
YGR038C-A	YGR038C-A	YGR038C-A		0	0	0	5	2	0	0	0	0	0	0	0	0	3
YGR038C-B	YGR038C-B	YGR038C-B		0	0	0	6	3	0	0	0	0	0	0	0	0	3
YGR039W	YGR039W	YGR039W_mRNA	protein_coding	0	0	0	26	26	0	0	0	0	0	0	0	0	0
YGR045C	YGR045C	YGR045C_mRNA	protein_coding	0	0	1	41	24	0	0	1	0	0	0	0	0	17
YGR050C	YGR050C	YGR050C_mRNA	protein_coding	1	0	1	23	14	0	0	1	0	0	1	0	0	9
YGR051C	YGR051C	YGR051C_mRNA	protein_coding	0	0	0	24	15	0	0	0	0	0	0	0	0	9
YGR053C	YGR053C	YGR053C_mRNA	protein_coding	0	1	1	19	13	0	0	1	0	0	0	0	1	6
YGR054W	YGR054W	YGR054W_mRNA	protein_coding	0	2	0	26	14	0	0	0	0	0	0	0	2	12
YGR064W	YGR064W	YGR064W_mRNA	protein_coding	0	0	0	5	3	0	0	0	0	0	0	0	0	2
YGR066C	YGR066C	YGR066C_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
YGR067C	YGR067C	YGR067C_mRNA	protein_coding	0	0	3	3	0	0	0	3	0	0	0	0	0	3
YGR068W-A	YGR068W-A	YGR068W-A_mRNA	protein_coding	0	0	0	9	6	0	0	0	0	0	0	0	0	3
YGR069W	YGR069W	YGR069W_mRNA	protein_coding	0	0	0	9	6	0	0	0	0	0	0	0	0	3
YGR073C	YGR073C	YGR073C_mRNA	protein_coding	0	0	0	8	2	0	0	0	0	0	0	0	0	6
YGR079W	YGR079W	YGR079W_mRNA	protein_coding	0	0	1	9	4	0	0	1	0	0	0	0	0	5
YGR107W	YGR107W	YGR107W_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
YGR109W-A	YGR109W-A	YGR109W-A		0	0	0	6	2	0	0	0	0	0	0	0	0	4
YGR109W-B	YGR109W-B	YGR109W-B		0	0	0	17	13	0	0	0	0	0	0	0	0	4
YGR111W	YGR111W	YGR111W_mRNA	protein_coding	0	5	0	16	8	0	0	0	0	0	0	0	5	8
YGR114C	YGR114C	YGR114C_mRNA	protein_coding	0	0	0	22	14	0	0	0	0	0	0	0	0	8
YGR115C	YGR115C	YGR115C_mRNA	protein_coding	0	0	0	22	14	0	0	0	0	0	0	0	0	8
YGR117C	YGR117C	YGR117C_mRNA	protein_coding	0	2	1	12	5	0	0	1	0	0	0	0	2	7
YGR121W-A	YGR121W-A	YGR121W-A_mRNA	protein_coding	1	0	0	27	19	1	0	0	0	0	0	0	0	8
YGR122C-A	YGR122C-A	YGR122C-A_mRNA	protein_coding	0	0	1	29	20	0	0	1	0	0	0	0	0	9
YGR122W	YGR122W	YGR122W_mRNA	protein_coding	0	7	1	22	10	0	0	1	0	0	0	0	7	12
YGR125W	YGR125W	YGR125W_mRNA	protein_coding	0	5	0	20	7	0	0	0	0	0	0	0	5	13
YGR126W	YGR126W	YGR126W_mRNA	protein_coding	0	1	0	16	7	0	0	0	0	0	0	0	1	9
YGR127W	YGR127W	YGR127W_mRNA	protein_coding	0	1	0	15	7	0	0	0	0	0	0	0	1	8
YGR130C	YGR130C	YGR130C_mRNA	protein_coding	0	2	3	16	7	0	0	3	0	0	0	0	2	9
YGR137W	YGR137W	YGR137W_mRNA	protein_coding	0	0	0	14	7	0	0	0	0	0	0	0	0	7
YGR139W	YGR139W	YGR139W_mRNA	protein_coding	0	0	0	15	10	0	0	0	0	0	0	0	0	5
YGR146C-A	YGR146C-A	YGR146C-A_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YGR160W	YGR160W	YGR160W_mRNA	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	1
YGR161C-C	YGR161C-C	YGR161C-C		0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGR161C-D	YGR161C-D	YGR161C-D		0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGR161W-A	YGR161W-A	YGR161W-A		0	0	0	9	0	0	0	0	0	0	0	0	0	9
YGR161W-B	YGR161W-B	YGR161W-B		0	0	0	9	0	0	0	0	0	0	0	0	0	9
YGR161W-C	YGR161W-C	YGR161W-C_mRNA	protein_coding	0	0	0	10	4	0	0	0	0	0	0	0	0	6
YGR164W	YGR164W	YGR164W_mRNA	protein_coding	0	0	0	9	7	0	0	0	0	0	0	0	0	2
YGR168C	YGR168C	YGR168C_mRNA	protein_coding	0	1	0	6	6	0	0	0	0	0	0	0	1	0
YGR169C-A	YGR169C-A	YGR169C-A_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YGR240C-A	YGR240C-A	YGR240C-A_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YGR242W	YGR242W	YGR242W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YGR283C	YGR283C	YGR283C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHC1	YLR298C	YLR298C_mRNA	protein_coding	0	1	0	20	11	0	0	0	0	0	0	0	1	9
YHR056W-A	YHR056W-A	YHR056W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YHR063W-A	YHR063W-A	YHR063W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR145C	YHR145C	YHR145C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR193C-A	YHR193C-A	YHR193C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YHR214C-B	YHR214C-B	YHR214C-B		0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR214C-C	YHR214C-C	YHR214C-C		0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR214C-D	YHR214C-D	YHR214C-D_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR214C-E	YHR214C-E	YHR214C-E_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR217C	YHR217C	YHR217C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YHR218W	YHR218W	YHR218W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL012W	YIL012W	YIL012W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL014C-A	YIL014C-A	YIL014C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL020C-A	YIL020C-A	YIL020C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL046W-A	YIL046W-A	YIL046W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL047C-A	YIL047C-A	YIL047C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL058W	YIL058W	YIL058W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL059C	YIL059C	YIL059C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL060W	YIL060W	YIL060W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL082W	YIL082W	YIL082W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL082W-A	YIL082W-A	YIL082W-A		0	0	0	1	0	0	0	0	1	0	0	0	0	0
YIL100C-A	YIL100C-A	YIL100C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL100W	YIL100W	YIL100W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL102C	YIL102C	YIL102C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL134C-A	YIL134C-A	YIL134C-A_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YIL142C-A	YIL142C-A	YIL142C-A_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YIL144W	YIL144W	YIL144W_mRNA	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	2	3
YIL152W	YIL152W	YIL152W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YIL154C	YIL154C	YIL154C_mRNA	protein_coding	0	0	1	4	2	0	0	1	0	0	0	0	0	2
YIL169C	YIL169C	YIL169C_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YIL171W	YIL171W	YIL171W	pseudogene	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIP3	YNL044W	YNL044W_mRNA	protein_coding	0	0	1	9	6	0	0	1	0	0	0	0	0	3
YJL009W	YJL009W	YJL009W_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YJL022W	YJL022W	YJL022W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YJL026C-A	YJL026C-A	YJL026C-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YJL027C	YJL027C	YJL027C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YJL028W	YJL028W	YJL028W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YJL077W-A	YJL077W-A	YJL077W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL077W-B	YJL077W-B	YJL077W-B_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL211C	YJL211C	YJL211C_mRNA	protein_coding	0	0	1	19	12	0	0	1	0	0	0	0	0	7
YJL213W	YJL213W	YJL213W_mRNA	protein_coding	0	1	0	26	13	0	0	0	0	0	0	0	1	13
YJL215C	YJL215C	YJL215C_mRNA	protein_coding	0	1	1	17	5	0	0	1	0	0	0	0	1	12
YJL218W	YJL218W	YJL218W_mRNA	protein_coding	0	0	0	10	8	0	0	0	0	0	0	0	0	2
YJL220W	YJL220W	YJL220W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YJR029W	YJR029W	YJR029W		0	0	0	11	11	0	0	0	0	0	0	0	0	0
YJR037W	YJR037W	YJR037W_mRNA	protein_coding	0	0	0	32	18	0	0	0	0	0	0	0	0	14
YJR038C	YJR038C	YJR038C_mRNA	protein_coding	0	1	2	29	12	0	0	2	0	0	0	0	1	17
YJR039W	YJR039W	YJR039W_mRNA	protein_coding	0	4	7	32	18	0	0	7	0	0	0	0	4	14
YJR056C	YJR056C	YJR056C_mRNA	protein_coding	0	4	0	42	21	0	0	0	0	0	0	0	4	21
YJR061W	YJR061W	YJR061W_mRNA	protein_coding	0	2	2	22	12	0	0	2	0	0	0	0	2	10
YJR071W	YJR071W	YJR071W_mRNA	protein_coding	0	0	1	12	8	0	0	1	0	0	0	0	0	4
YJR112W-A	YJR112W-A	YJR112W-A_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YJR114W	YJR114W	YJR114W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJR115W	YJR115W	YJR115W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJR140W-A	YJR140W-A	YJR140W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YKE2	YLR200W	YLR200W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YKL063C	YKL063C	YKL063C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YKL102C	YKL102C	YKL102C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YKL103C	YKL103C	YKL103C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YKL131W	YKL131W	YKL131W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YKL133C	YKL133C	YKL133C_mRNA	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0
YKT6	YKL196C	YKL196C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLH47	YPR125W	YPR125W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR030W	YLR030W	YLR030W_mRNA	protein_coding	0	0	1	10	5	0	0	1	0	0	0	0	0	5
YLR031W	YLR031W	YLR031W_mRNA	protein_coding	0	0	0	10	5	0	0	0	0	0	0	0	0	5
YLR035C-A	YLR035C-A	YLR035C-A		0	0	0	5	4	0	0	0	0	0	0	0	0	1
YLR036C	YLR036C	YLR036C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
YLR041W	YLR041W	YLR041W_mRNA	protein_coding	0	0	1	7	3	0	0	1	0	0	0	0	0	4
YLR042C	YLR042C	YLR042C_mRNA	protein_coding	0	0	0	8	5	0	0	0	0	0	0	0	0	3
YLR049C	YLR049C	YLR049C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
YLR050C	YLR050C	YLR050C_mRNA	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3
YLR053C	YLR053C	YLR053C_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YLR076C	YLR076C	YLR076C_mRNA	protein_coding	0	0	0	26	10	0	0	0	0	0	0	0	0	16
YLR101C	YLR101C	YLR101C_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YLR108C	YLR108C	YLR108C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YLR111W	YLR111W	YLR111W_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
YLR112W	YLR112W	YLR112W_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
YLR118C	YLR118C	YLR118C_mRNA	protein_coding	0	0	0	18	14	0	0	0	0	0	0	0	0	4
YLR120W-A	YLR120W-A	YLR120W-A_mRNA	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	8
YLR122C	YLR122C	YLR122C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YLR123C	YLR123C	YLR123C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YLR149C	YLR149C	YLR149C_mRNA	protein_coding	0	2	0	2	0	0	0	0	0	0	0	0	2	2
YLR149C-A	YLR149C-A	YLR149C-A_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
YLR152C	YLR152C	YLR152C_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
YLR154W-A	YLR154W-A	YLR154W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YLR154W-B	YLR154W-B	YLR154W-B_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR154W-E	YLR154W-E	YLR154W-E_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR154W-F	YLR154W-F	YLR154W-F_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR198C	YLR198C	YLR198C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR202C	YLR202C	YLR202C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR217W	YLR217W	YLR217W_mRNA	protein_coding	0	0	1	8	3	0	0	1	0	0	0	0	0	5
YLR222C-A	YLR222C-A	YLR222C-A_mRNA	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	4
YLR225C	YLR225C	YLR225C_mRNA	protein_coding	0	3	0	12	7	0	0	0	0	0	0	0	3	5
YLR227W-A	YLR227W-A	YLR227W-A		0	0	0	5	0	0	0	0	0	0	0	0	0	5
YLR227W-B	YLR227W-B	YLR227W-B		0	0	0	6	1	0	0	0	0	0	0	0	0	5
YLR230W	YLR230W	YLR230W_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YLR232W	YLR232W	YLR232W_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YLR235C	YLR235C	YLR235C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YLR236C	YLR236C	YLR236C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YLR252W	YLR252W	YLR252W_mRNA	protein_coding	0	0	0	19	19	0	0	0	0	0	0	0	0	0
YLR255C	YLR255C	YLR255C_mRNA	protein_coding	0	0	0	28	15	0	0	0	0	0	0	0	0	13
YLR256W-A	YLR256W-A	YLR256W-A		0	0	0	15	2	0	0	0	0	0	0	0	0	13
YLR257W	YLR257W	YLR257W_mRNA	protein_coding	0	0	0	21	17	0	0	0	0	0	0	0	0	4
